Date;AAPL;BA;JNJ;JPM;PG;XOM
2014-07-31;20.978151321411133;104.13262939453125;72.34053039550781;42.36383056640625;56.03789138793945;60.459495544433594
2014-08-01;21.09444808959961;104.04618835449219;72.20320892333984;41.48967742919922;57.72658157348633;60.373958587646484
2014-08-04;20.975948333740234;103.65724182128906;72.39114379882812;41.614559173583984;57.414920806884766;61.186683654785156
2014-08-05;20.87281608581543;104.81542205810547;72.1453857421875;41.18115234375;57.55265808105469;60.007301330566406
2014-08-06;20.837705612182617;102.90242767333984;72.78864288330078;41.306026458740234;58.77020263671875;60.48394775390625
2014-08-07;20.83550262451172;104.20674896240234;72.22489166259766;41.07095718383789;58.08169937133789;60.050071716308594
2014-08-08;20.892839431762695;104.89369201660156;73.05604553222656;41.386837005615234;58.66874694824219;60.9483642578125
2014-08-11;21.16849708557129;105.04151153564453;73.11386108398438;41.372127532958984;59.05289077758789;60.751468658447266
2014-08-12;21.164087295532227;104.75455474853516;72.7308120727539;41.3941650390625;59.00938415527344;60.60377883911133
2014-08-13;21.44416618347168;106.06758117675781;73.5330581665039;41.66596984863281;59.05289077758789;60.97297286987305
2014-08-14;21.501495361328125;107.91970825195312;73.73545837402344;41.856971740722656;59.39350891113281;60.97297286987305
2014-08-15;21.60734748840332;107.0936508178711;73.12108612060547;41.688011169433594;59.27028274536133;60.936058044433594
2014-08-18;21.86758041381836;108.6762466430664;74.22691345214844;42.040618896484375;59.74864959716797;61.23753356933594
2014-08-19;22.169692993164062;109.19795989990234;74.41483306884766;42.28302764892578;59.929813385009766;61.2191047668457
2014-08-20;22.178518295288086;110.737060546875;74.59552764892578;42.34178161621094;60.01680374145508;61.34831237792969
2014-08-21;22.180721282958984;110.86749267578125;75.3038101196289;42.973548889160156;60.35741424560547;61.08988571166992
2014-08-22;22.343915939331055;110.83272552490234;75.0200424194336;42.96620178222656;60.43716049194336;60.60993576049805
2014-08-25;22.39243507385254;111.58921813964844;75.11466979980469;43.590599060058594;60.54586410522461;60.76375961303711
2014-08-26;22.249080657958984;111.8239974975586;75.26746368408203;43.88444519042969;60.429893493652344;61.3114128112793
2014-08-27;22.522546768188477;111.47618865966797;75.10736083984375;43.774253845214844;60.3791618347168;61.24370574951172
2014-08-28;22.54900550842285;110.52837371826172;74.91091918945312;43.458377838134766;60.17624282836914;61.268341064453125
2014-08-29;22.60413360595703;110.25879669189453;75.47846984863281;43.671417236328125;60.23420715332031;61.20064926147461
2014-09-02;22.78055763244629;109.11101531982422;75.209228515625;43.83301544189453;60.1400032043457;60.60377883911133
2014-09-03;21.819059371948242;109.5110092163086;75.50028991699219;43.85506057739258;60.08202362060547;60.98527526855469
2014-09-04;21.63822364807129;109.0936050415039;75.55853271484375;43.86240768432617;60.66183090209961;60.5237922668457
2014-09-05;21.825679779052734;108.42406463623047;75.98053741455078;44.00932312011719;60.71257400512695;61.07758331298828
2014-09-08;21.691144943237305;111.28488159179688;75.71131896972656;43.99462127685547;60.38640594482422;60.16073989868164
2014-09-09;21.60955810546875;111.48487854003906;75.52938842773438;43.38492202758789;60.14722442626953;59.92691421508789
2014-09-10;22.273347854614258;111.49356842041016;76.39529418945312;43.5024528503418;60.61833190917969;59.57002258300781
2014-09-11;22.36817741394043;110.9892349243164;76.07512664794922;43.899131774902344;60.50962448120117;59.705413818359375
2014-09-12;22.41888999938965;110.38924407958984;76.09696197509766;44.097469329833984;60.34292221069336;58.93622970581055
2014-09-15;22.412281036376953;109.83272552490234;76.19881439208984;44.03135299682617;60.7850227355957;59.25005340576172
2014-09-16;22.242473602294922;110.71097564697266;77.0428695678711;44.068077087402344;60.9372444152832;59.951541900634766
2014-09-17;22.401247024536133;111.09356689453125;77.2684555053711;44.30315399169922;60.99519729614258;59.736175537109375
2014-09-18;22.447566986083984;111.80660247802734;78.11251831054688;45.04508590698242;61.01696014404297;59.446964263916016
2014-09-19;22.2645263671875;112.47615814208984;78.5782241821289;44.89081954956055;61.219886779785156;59.760772705078125
2014-09-22;22.286582946777344;111.83270263671875;78.4981918334961;44.74390411376953;61.466285705566406;59.40390396118164
2014-09-23;22.635021209716797;110.76313781738281;78.19259643554688;44.76594924926758;61.198143005371094;59.090084075927734
2014-09-24;22.43874168395996;111.80660247802734;79.05121612548828;45.2728157043457;61.77793884277344;58.96083450317383
2014-09-25;21.583097457885742;110.55445861816406;77.93060302734375;44.185630798339844;61.1184196472168;57.99478530883789
2014-09-26;22.218210220336914;111.90225982666016;77.93060302734375;44.48680114746094;61.29962158203125;58.72087478637695
2014-09-29;22.07707977294922;111.97180938720703;77.52314758300781;44.31785583496094;61.198143005371094;58.10554122924805
2014-09-30;22.218210220336914;110.76313781738281;77.55952453613281;44.25174331665039;60.69081115722656;57.87171936035156
2014-10-01;21.871978759765625;108.40666961669922;75.89322662353516;43.90647506713867;60.25596237182617;57.13948059082031
2014-10-02;22.03076171875;107.97188568115234;75.56578063964844;43.51451110839844;60.190704345703125;57.410221099853516
2014-10-03;21.969018936157227;109.8761978149414;76.4971694946289;44.59426498413086;60.72705841064453;57.79172897338867
2014-10-06;21.969018936157227;109.78924560546875;76.30072021484375;44.50550842285156;60.567604064941406;58.16090774536133
2014-10-07;21.77716064453125;107.23277282714844;74.50341796875;43.832515716552734;60.27046585083008;57.453285217285156
2014-10-08;22.229244232177734;108.6762466430664;76.33707427978516;44.668209075927734;61.00970458984375;58.21629333496094
2014-10-09;22.27775764465332;106.745849609375;74.27784729003906;43.6920166015625;60.6328239440918;56.49953842163086
2014-10-10;22.21380615234375;105.65019226074219;73.65937042236328;43.27787780761719;61.379329681396484;56.36418151855469
2014-10-13;22.01091957092285;104.7371597290039;72.1240463256836;43.011634826660156;60.42265319824219;55.89650344848633
2014-10-14;21.77716064453125;106.337158203125;70.58870697021484;42.88589859008789;60.5531005859375;55.718074798583984
2014-10-15;21.510318756103516;104.5110855102539;71.46186828613281;41.06663513183594;60.11824035644531;55.51499557495117
2014-10-16;21.228046417236328;104.5980453491211;70.42132568359375;40.73384475708008;59.603702545166016;55.74882888793945
2014-10-17;21.538984298706055;107.16321563720703;71.81841278076172;41.5621452331543;60.350181579589844;56.12419509887695
2014-10-20;21.99989891052246;108.0936279296875;72.18223571777344;41.88014602661133;61.00970458984375;56.46875762939453
2014-10-21;22.59752655029297;110.53706359863281;73.02630615234375;42.84154510498047;61.321346282958984;57.625579833984375
2014-10-22;22.712196350097656;105.60671997070312;73.65206909179688;42.48655319213867;61.514137268066406;57.30561828613281
