col1;col2
5.5198103e-002;1.5812961e-001
7.1895761e-002;9.0396956e-002
-6.2330072e-001;-2.3933217e-001
-4.7603725e-001;4.0294510e-002
2.9697988e-001;4.2624754e-001
7.2539679e-002;7.3995485e-002
1.0368849e+000;7.0387234e-001
1.6092054e-001;-2.0376003e-002
-2.7332643e-001;-1.3681889e+000
4.0656524e-001;-5.1396800e-001
7.0363990e-002;1.9003675e-001
6.2304954e-001;7.2669016e-001
-1.4929159e-001;4.2615194e-001
1.3024920e+000;4.5212062e-001
1.2211142e+000;-2.4680196e-002
6.9674946e-001;-1.1665349e+000
-1.7762680e-001;-4.1308459e-001
-7.1405969e-001;-9.4606655e-001
-1.0717779e-001;3.5504777e-001
2.5660783e-001;7.3584291e-002
-9.3193091e-001;-8.2040981e-001
-4.3899627e-002;-5.0076663e-002
-2.5191376e+000;-3.7601332e+000
3.7650679e-002;-9.4982760e-001
-3.4627136e-001;4.0684912e-001
5.5963130e-001;1.2487776e-001
5.8054259e-001;-1.7506868e+000
-6.3553744e-001;-2.0654001e-001
9.5105302e-001;1.6335519e+000
2.1318063e-001;6.4340426e-001
1.2445083e-001;5.0305517e-001
-5.0180992e-001;-2.3809713e-001
1.2918337e+000;1.1687355e+000
5.9266343e-002;8.5036054e-001
-1.9471658e-001;-5.0736102e-001
1.2277957e-001;4.3895886e-002
1.8426853e+000;8.0627812e-001
3.3892913e-002;2.0134224e-001
1.3508138e-001;5.1584106e-001
-6.5930038e-001;1.5321793e-001
-8.9156666e-001;-2.6636155e-001
3.8083206e-001;3.0007031e-001
-2.8214173e-002;-1.2684883e-002
-5.1582864e-001;-1.2172278e+000
1.0848952e+000;-4.8621917e-002
1.2735057e-001;-7.3468591e-001
-2.7749541e-001;-9.4757706e-001
-9.0684334e-002;-2.8386337e-001
-5.2108100e-001;-1.5086221e-001
4.1768198e-001;9.3121307e-001
-6.6233581e-001;2.7718651e-002
3.9467467e-001;-1.6458890e-001
1.8886366e-002;7.5314051e-001
-6.8693081e-001;5.1372262e-001
8.2072272e-002;-5.5706149e-001
-2.0594592e+000;-2.5257097e+000
2.0439680e-001;7.8227943e-002
-9.1851605e-002;-1.0344649e+000
5.3030644e-001;6.6109346e-001
-5.9797176e-002;-4.3203952e-001
-4.3899627e-002;-5.0076663e-002
8.8246573e-001;9.6378099e-001
4.2000463e-001;5.5346710e-002
2.9292791e-001;-3.3753403e-002
-3.6086641e-002;-5.8866425e-001
6.1050899e-001;-5.7958205e-001
-3.7850026e-001;-6.1406850e-001
-7.2402867e-001;-2.1007670e-001
-1.6158208e-001;2.6213843e-001
-3.4294143e-001;-1.2992300e-001
-4.9399932e-001;-8.2168543e-001
-4.9603438e-001;-1.9730359e+000
4.7148827e-001;9.7427783e-001
-1.1506223e-001;8.1055062e-001
2.9593535e-001;-6.0241339e-003
2.7021637e-002;3.9996842e-001
5.0629008e-001;7.4653631e-001
-5.1734059e-002;1.6527313e+000
4.0505820e-002;6.9914457e-001
-2.5286792e-001;-5.2246073e-001
-1.8083637e-001;1.5558196e-001
1.3312321e-001;1.5223088e-001
6.9307968e-001;-1.4934484e-002
3.4625719e-001;-2.5084610e-001
-1.0343410e+000;-9.4153859e-001
-1.8843600e-001;5.7910714e-002
1.5688559e-001;1.8472589e-001
-2.0461167e-001;3.6501438e-001
1.5585723e+000;1.3574626e+000
6.1818378e-001;9.5867917e-001
-9.1190743e-001;-5.0131762e-001
3.8320666e-001;7.5195599e-003
2.0807896e-001;2.9283388e-004
6.2297829e-001;1.2436024e+000
3.6963220e-001;2.0911783e-002
-8.1766779e-001;-6.2796486e-001
-4.3899627e-002;-5.0076663e-002
6.5979845e-001;4.8380463e-001
-1.2657499e-002;1.7401466e-001
-2.8564709e-001;9.1195023e-004
-3.6283277e-002;-6.4799214e-001
-4.1155593e-001;-1.1097879e+000
-6.5702129e-001;-1.0440444e+000
-4.3124157e-003;1.6779151e-001
-6.2102887e-001;-2.2287982e-001
3.3599258e-001;6.9418555e-001
2.3189581e-001;4.1336688e-001
-6.9156862e-001;8.3376271e-002
5.1723782e-001;-2.0650721e-001
2.4727686e-001;-9.4610815e-002
-8.1692084e-001;-9.6669983e-001
4.1430669e-001;-1.7341434e-001
-4.2316196e-001;-3.3651607e-001
-9.2611386e-001;-3.3879919e-001
6.4026470e-001;5.2218138e-001
-3.5878428e-002;8.3028579e-001
1.0758812e+000;1.0975848e+000
-3.6592911e-001;-3.0080690e-001
-1.2264953e-001;3.5988249e-001
-2.0158572e-001;-1.0122974e-001
-8.0364199e-001;7.7757000e-002
-4.3899627e-002;-5.0076663e-002
-1.0257503e+000;-3.7281582e-001
6.9943289e-001;-5.3972440e-001
1.0648242e+000;5.0932544e-001
1.4485798e-001;3.9010239e-001
5.0345736e-002;2.1310372e-001
-2.9788353e-001;6.2906528e-002
7.2431153e-001;5.1573951e-001
1.9237379e-001;-5.8484482e-001
-6.8352030e-001;-1.3224416e+000
1.5401736e-001;-6.0899354e-001
2.2445984e-001;8.1847995e-001
2.5524794e-001;-3.0970961e-001
-8.9637251e-001;-7.0356136e-001
5.6470298e-001;6.2625995e-001
5.4532625e-001;5.6212075e-001
-1.0670489e-001;-5.5379872e-001
-3.8131115e-001;6.0256786e-001
3.4846866e-001;1.8349719e-001
-8.3046433e-001;-4.0986571e-001
5.6226014e-001;3.6908054e-001
-3.6036954e-002;1.4051118e-001
-3.0313175e-001;6.2184040e-001
-1.3064773e-001;1.8920309e-001
2.7849073e-001;3.0986178e-001
3.9469081e-001;7.0037449e-003
-1.3762153e-001;-2.4651438e-001
2.5291114e-001;1.8532408e-001
-4.4264520e-001;-2.7989938e-001
-2.8210584e-002;1.0876632e-001
2.2187940e-001;1.1442772e+000
1.7462845e-001;5.1512136e-001
4.5333159e-001;4.7112738e-001
1.5756947e-001;-6.4380943e-001
4.8800456e-002;1.5611975e-002
-3.0700447e-001;-6.3758238e-002
8.6653518e-001;5.3382677e-001
3.1626837e-001;-2.5160179e-001
-1.5101896e-001;-3.5996395e-001
-2.5106658e-001;3.1567921e-001
4.8349529e-002;3.9982046e-001
1.5513433e-001;6.8765486e-001
-2.1247711e-001;3.9452074e-001
-5.6651056e-001;2.8441656e-001
1.7180204e-001;9.1411387e-002
-4.3899627e-002;-5.0076663e-002
-7.8495781e-001;-1.4415810e+000
-5.4890137e-001;-1.2228154e+000
-2.8297308e-002;9.0059923e-001
8.4750733e-001;8.4060546e-001
3.0285589e-001;-5.8758562e-001
-5.5286835e-001;-1.0928843e+000
4.4965878e-001;8.8866776e-001
-1.2098684e-001;-1.6278035e-002
-5.2981326e-001;-8.1822233e-003
-1.0857713e+000;-3.6566071e-002
-1.1281162e+000;-9.5253025e-001
2.3220560e-001;1.5698628e+000
-2.4907074e-001;8.4724542e-001
5.0977308e-002;2.6712901e-001
6.4772617e-001;6.4978094e-001
-9.0999878e-002;4.3692557e-001
-3.6048044e-002;-1.1426194e-001
-3.5788221e-001;-1.0119236e-001
6.8449940e-001;8.9006713e-003
-1.3748982e-001;1.6064675e-001
2.2127774e-001;-3.8666046e-001
2.8255744e-001;2.7735448e-001
-4.7159936e-001;-3.4865080e-001
-1.2930243e-002;1.8309696e-001
1.9766691e-001;3.9120036e-001
-5.1691972e-002;5.7455608e-001
2.3568790e-001;7.8915401e-001
4.6656403e-001;7.7325736e-001
1.7950683e-001;2.0551372e-001
3.0208341e-001;-6.2447980e-001
-2.3599519e-001;-1.8804728e+000
2.2476635e-001;-1.0993509e-001
-2.8946164e-001;3.4355047e-001
3.1681924e-001;1.3256942e-001
6.2004652e-001;-4.3129131e-001
-7.4391997e-002;-6.0895931e-001
-2.5733408e-001;7.8513706e-001
5.8717862e-001;1.5828775e-001
-2.4122749e-001;6.9312431e-001
2.8214634e-001;5.2700919e-001
9.2225694e-002;1.9077523e-001
-1.0159829e+000;-1.6810532e+000
-1.0564171e+000;-2.1008475e+000
4.6377783e-001;7.0243965e-001
7.8711764e-002;3.7236983e-001
-2.5877436e-001;4.2256508e-001
5.9907142e-001;8.1131749e-001
-7.4475741e-002;2.6879624e-001
5.5716875e-001;-6.4393657e-003
-2.3379296e-001;-9.3552295e-001
8.5617940e-001;-1.4851334e-001
-2.1705938e-001;-1.2664797e+000
-5.5840137e-001;-1.1076457e+000
1.9108053e-001;-4.1929151e-001
-6.8918055e-001;-1.8531852e+000
6.2848091e-002;1.1203465e+000
3.2041633e-001;7.9792842e-001
-4.3899627e-002;-5.0076663e-002
-1.4238665e-001;1.7405393e-001
-2.1097950e-001;-4.9218810e-001
1.2318025e-001;3.2842744e-001
3.1187765e-001;1.1908825e+000
9.2061222e-002;3.3148848e-001
9.0291446e-003;6.6339984e-001
1.2172674e-001;-1.9651519e-001
1.8950726e-001;-2.7598624e-001
3.7604300e-001;-2.4002754e-001
-1.7117196e-001;-8.8702201e-001
2.4764928e-001;-1.4861631e-001
5.8927193e-001;-1.8424661e-001
-6.2468788e-001;-1.1419423e+000
-7.3322008e-001;1.4933315e-001
2.0384807e-001;2.8933367e-001
6.3625775e-001;4.3845054e-001
5.3079378e-002;7.1025380e-002
-3.1215358e-001;-6.4647105e-001
4.1005688e-001;8.1359465e-003
-1.6278404e-001;2.9717112e-001
-4.3899627e-002;-5.0076663e-002
8.8874207e-001;2.6049894e-001
-2.1755612e-002;4.0875399e-001
-2.9139674e-002;4.6132663e-001
-5.3133753e-001;2.8768250e-001
-6.2265521e-001;6.8900208e-001
2.2938442e-002;-8.3066426e-001
6.8019345e-001;4.0557576e-001
3.4962721e-001;4.3564576e-001
8.9210998e-002;2.5278665e-001
3.9913783e-001;2.7358755e-001
1.1202658e+000;4.2774386e-001
-4.3789585e-001;-1.9891177e-001
-8.7541999e-002;1.2163650e-001
-2.0512581e-001;6.9312687e-002
5.9867557e-001;5.1950187e-001
3.5971240e-002;-6.6485729e-002
-4.3899627e-002;5.5903664e-002
3.1923726e-001;-5.2280711e-001
1.5130820e-001;4.2391478e-001
5.3306151e-001;1.0742253e-001
-8.7081989e-002;-5.0814186e-001
-4.9087039e-001;-5.9033060e-001
2.8057710e-001;2.5591841e-001
4.2327761e-001;4.6583162e-001
4.4214442e-001;4.0921407e-001
7.8727307e-001;4.4334951e-001
-4.0525312e-001;-4.5440591e-001
2.4654525e-001;2.4175538e-001
-2.4230839e-001;-2.7294449e-001
-2.4994132e+000;-2.6545526e+000
8.5353933e-001;1.9663399e-001
-5.1323769e-002;3.9809618e-001
6.1673470e-001;4.3806180e-001
-9.7858856e-001;-4.4626814e-001
-5.8276812e-002;-3.0953323e-001
1.9408460e-001;4.6816503e-001
5.7430918e-001;5.4272641e-001
1.8494681e-001;2.6583146e-001
-4.1616895e-001;-3.5079837e-001
-9.4479047e-001;-2.2612747e-001
-4.3899627e-002;-5.0076663e-002
5.7668520e-001;2.4106278e-001
-5.5598916e-001;-3.0826217e-001
-1.3833613e+000;-1.2830782e+000
-7.3071308e-002;5.0518890e-001
-2.2015248e-001;1.0563370e+000
-6.4040066e-001;-5.3833294e-001
5.4529429e-001;-7.0779383e-001
-2.3511826e-001;9.1500478e-002
1.6193271e-001;7.0795964e-001
5.7832876e-001;5.1753334e-001
-1.6066236e-001;-4.1928769e-001
-3.2747945e-005;6.7260923e-002
-6.3707969e-001;-5.5066552e-001
7.9007546e-001;-3.6137527e-002
-3.6651074e-002;4.0504422e-001
-3.9112535e-001;4.0699479e-002
-8.1313206e-002;6.3689190e-001
3.9663943e-001;5.5634879e-001
7.4236459e-001;-4.0125053e-002
-8.3766708e-001;-8.7819478e-001
-1.0342806e-001;-1.7055558e-001
1.3483790e-001;9.6737680e-002
-1.3018236e+000;-1.4173582e+000
-1.2645862e+000;-4.6150814e-001
-3.7240911e-001;-1.4576001e+000
-1.7414839e+000;-2.3030994e+000
-2.0169986e+000;-1.4339142e+000
2.0972484e-001;-2.4492075e-001
-4.3899627e-002;-5.0076663e-002
-1.2227256e+000;-2.2325451e+000
2.2140780e+000;3.1348025e+000
7.3569259e-002;-8.0709226e-002
3.2311607e-001;5.4093768e-001
-5.5967813e-001;-9.0919305e-001
3.5185865e-001;-1.3024663e-001
-2.3764450e-001;-1.2455216e+000
-5.9461760e-001;-1.6647306e+000
4.7029144e-003;-5.9700707e-002
-9.2502168e-002;4.0627537e-002
-1.1713661e+000;-1.0884588e+000
-6.0473663e-002;-1.1105764e+000
-6.2878492e-001;-1.0836667e+000
1.4408372e+000;1.8063793e+000
-1.4963539e-001;4.8000159e-001
1.5089308e+000;1.0852280e+000
-2.1242716e-001;4.1408166e-001
-4.3899627e-002;-5.0076663e-002
-8.9164183e-001;-3.9389309e-001
3.2018241e-001;2.4333276e-001
4.7975752e-001;8.7768953e-001
3.1723963e-001;-2.2709776e-001
-4.9343196e-001;7.5627057e-002
-9.2048598e-002;-1.6312271e-002
-7.6266201e-001;-1.0939232e+000
-1.1526259e+000;-1.4101559e+000
7.0746450e-001;2.3031994e-001
-7.9526375e-001;-1.1582788e+000
6.0978005e-001;3.1327914e-001
1.4317684e-001;-4.2459069e-001
2.7855897e-001;-8.2863942e-001
1.2848339e+000;-1.3164388e-001
2.8561030e-001;1.5452230e+000
6.5259152e-001;6.5360746e-001
1.5197224e-001;-1.3398256e-001
-6.8155701e-001;-2.9118173e-001
2.9822460e-002;8.4527544e-001
2.2621694e-001;3.1916317e-002
-9.2909052e-002;-1.0883147e-001
5.4095215e-002;1.5473232e-001
-4.3899627e-002;-5.0076663e-002
-1.1167317e-002;2.2915230e-001
2.1532868e-002;-5.2003784e-003
-9.2836970e-002;4.8957835e-001
3.0743870e-001;3.3861927e-001
-1.4203324e-001;9.1260409e-002
-3.7907483e-001;-6.0715862e-001
-2.1604331e-001;-1.3447738e+000
5.4466412e-002;-1.7484788e-001
4.9578831e-001;6.8396940e-001
2.1203674e-001;-3.9797428e-001
7.9080405e-001;5.3315839e-001
-6.8609064e-001;-6.9100729e-002
5.0676444e-001;-1.9967753e-001
-9.5480349e-001;-7.8637352e-001
-9.7172872e-001;-1.5001780e+000
-9.5479430e-001;-1.4594189e+000
4.0815516e-001;5.0566401e-001
-7.3572578e-001;-1.7323580e+000
-1.7383171e+000;-1.0625330e+000
1.2824537e+000;1.2231508e+000
-4.7516333e-001;-1.3977362e-001
-1.1450368e-001;2.2871674e-001
-1.1983267e+000;2.2652514e-001
5.5266879e-001;7.5913401e-002
-4.3899627e-002;-5.0076663e-002
1.1584547e-001;-5.1234458e-001
5.5716838e-001;-4.1886797e-001
3.3421168e-001;7.3570104e-001
5.1628655e-001;8.1466011e-002
-2.0984387e-001;-1.3916731e-001
-5.2811741e-002;3.3963874e-001
-1.5686608e-004;1.3159921e+000
8.9571524e-001;2.5667417e-001
3.4472714e-001;-7.7798228e-002
-7.5278319e-004;1.2444103e-001
-2.3367172e-001;-5.0779415e-001
-6.0680058e-001;-9.6483002e-001
9.4979603e-002;2.6649455e-001
2.5467727e-002;1.8041704e-001
1.3799448e-001;-2.2174099e-002
-2.0866017e-001;-2.2040354e-001
-4.5188555e-001;-5.4454815e-001
2.3417283e-001;-7.9583947e-003
8.5453250e-001;1.3064293e+000
8.4653252e-001;3.2172493e-001
-9.5253325e-002;-5.6974880e-002
-1.3772112e-001;-2.0333975e-001
-7.5489496e-001;-5.3627098e-001
-5.4358055e-001;-3.1285602e-001
1.3714705e-001;2.5296230e-001
8.0341068e-003;2.4651141e-001
2.4855577e-001;7.2053116e-001
-4.6584006e-001;-5.0076663e-002
4.2979604e-001;4.1710827e-001
-2.6756820e-001;1.2472707e-001
5.9971957e-001;3.0677471e-001
-2.5789115e-001;9.1734329e-001
-6.0285625e-001;-1.1607749e-001
-5.2420985e-002;-1.5050393e-002
-1.4754549e-001;-6.8935438e-002
6.1001094e-001;7.1354706e-001
1.8164214e+000;4.4869079e-001
-4.8263509e-001;3.5881327e-001
1.2830657e+000;1.0225811e+000
4.1369060e-001;-1.4693509e-002
4.2820069e-001;3.7485223e-001
-1.4299653e-001;-1.5973152e-001
-3.5049525e-001;-9.2508307e-001
-4.5124472e-001;-1.3190391e-002
-4.3899627e-002;-5.0076663e-002
2.9319031e-001;-1.7153985e-002
-3.6374781e-001;5.7994590e-001
5.2597559e-001;6.0460297e-001
-9.0858014e-001;-8.9072489e-001
-4.1803631e-001;-4.2437038e-001
4.6048117e-001;7.1278553e-001
3.5403330e-001;3.1227091e-001
1.4479979e+000;1.2490038e+000
-5.6448915e-001;-1.4644240e-001
4.1741294e-002;-2.0316778e-001
-1.7767548e+000;-1.3432931e+000
-4.9696872e-001;-8.3963198e-001
-4.2029513e-001;-8.5576121e-002
-1.8420697e-001;-4.4272490e-001
4.1151120e-001;-2.9196590e-001
3.1397158e-001;-8.4490959e-002
3.4725369e-001;5.6231290e-001
-6.5299445e-001;-1.3827228e-001
-3.4112685e-001;6.1669748e-001
5.2328248e-002;-5.1424848e-001
-1.2405635e+000;-1.8509714e+000
-4.0734615e-001;-1.8666127e-001
-3.5542059e-001;-3.3052530e-001
5.3368098e-001;7.2227266e-001
5.8323943e-001;8.5915928e-001
1.3982900e+000;1.1007657e+000
-8.7243393e-002;1.3653803e-001
3.3729361e-001;6.5892572e-002
4.8222710e-001;-1.5561620e-001
2.9971350e-001;-2.1969428e-001
-2.0687931e-001;-1.7682519e-001
4.2722397e-001;7.0671821e-001
-6.7826896e-001;-3.5939680e-001
-5.5271526e-001;-4.2305084e-001
-9.7334633e-001;-5.9639367e-001
-1.6614380e-001;-4.3837044e-001
-1.0520773e-001;6.0454283e-001
6.5320731e-001;5.0260945e-001
1.3783983e+000;1.0745643e+000
-6.1899070e-001;1.2242151e-001
-1.1955577e+000;-7.3409151e-001
-7.2541645e-001;-9.8003815e-002
1.8387578e-001;-1.3805354e-002
-1.0463383e+000;-8.3282390e-001
-8.4497612e-003;-5.4340725e-001
5.2864425e-001;6.3365316e-001
-1.7537439e-002;-8.7866850e-002
-2.9893848e-001;-4.2484124e-001
-5.8223916e-001;-3.4617907e-001
6.9674743e-001;7.3672180e-001
-1.3193413e-001;6.4420213e-002
4.4726613e-001;3.0512945e-002
-4.9090783e-001;-5.4503690e-001
-3.7857170e-001;-2.0296691e-001
-1.2502791e+000;-9.6048160e-001
-2.5017608e+000;-2.2557100e+000
-1.3529563e-001;-6.6039989e-001
-4.3899627e-002;-5.0076663e-002
8.6740170e-001;7.3682860e-001
7.9635006e-001;3.8130314e-001
-7.0911800e-002;7.1802244e-001
-2.5712411e-002;-2.0455798e-001
-1.0750777e+000;-1.3526378e+000
1.1580234e+000;5.4361261e-001
-1.4273049e-001;4.2495439e-002
6.3741141e-002;-6.5265828e-001
-3.2272202e-001;-9.9349267e-001
-1.3857422e+000;-2.1349333e+000
1.0196231e-001;-5.9811257e-002
6.9191781e-001;-4.0342070e-002
-1.2542016e-001;1.3618791e-003
7.8568258e-001;8.0519717e-001
4.6676743e-001;6.3794747e-001
1.0579700e+000;-2.7066247e-001
-4.7796819e-001;-2.1205781e-001
-6.6709475e-001;3.5064786e-002
8.7168951e-001;1.1248582e+000
3.0060596e-001;2.5064285e-001
4.4012728e-001;3.3466121e-001
-4.3899627e-002;-5.0076663e-002
6.9059515e-001;4.8742178e-001
-6.2043625e-001;-5.5120289e-001
-2.0185778e-001;8.9765796e-001
-1.7555936e-002;2.7360210e-001
-4.3899627e-002;-5.0076663e-002
6.1405795e-002;-1.1707538e+000
4.5427386e-001;2.5339740e-001
-2.1851053e-001;-7.4213439e-002
3.8339553e-001;4.8892889e-001
-2.0071654e-001;2.6954433e-001
9.5591525e-002;5.3722061e-001
-1.6578191e-001;-1.5323354e-001
-1.2238657e-001;5.1758359e-002
1.2296356e+000;6.9399889e-001
5.6522377e-001;7.3407707e-001
-8.6631409e-002;4.6670693e-001
-8.6649677e-002;-1.8999047e-002
-1.2414267e+000;-5.4718009e-001
-3.7363660e-001;-8.9942190e-001
-9.6117329e-002;-3.8394485e-001
-1.6576078e-001;4.3458650e-001
1.8236968e-001;-3.4138105e-001
-6.9991447e-002;-5.0051008e-001
-3.6608695e-001;1.2796845e-001
-7.1775820e-001;-9.8737254e-001
2.6303371e-001;3.9848551e-001
5.2311483e-002;3.5956501e-001
5.5752762e-001;6.5034343e-001
1.4400860e+000;1.0465027e+000
1.8721089e-001;8.2554389e-001
-5.2534416e-002;-3.4670519e-002
-9.5215812e-002;5.6423091e-001
-1.1227744e-001;1.6276937e-001
1.1845313e-001;5.8322642e-001
3.3971830e-001;-1.7793692e-001
5.8217802e-002;1.0181825e-001
6.5898655e-001;5.8160392e-001
-1.0038265e-002;-3.4209545e-001
-8.9970999e-001;-8.5247042e-001
-4.3899627e-002;-5.0076663e-002
2.1956720e-001;-3.4913707e-001
1.8490171e-001;3.7089626e-001
7.1534568e-001;3.8303277e-001
1.6595514e-001;-8.4201396e-002
-6.2312880e-001;-8.8532949e-001
5.1812855e-001;1.1196014e+000
-4.4985333e-001;-2.8468827e-001
-4.1682805e-001;1.7823538e-001
1.9902543e-001;5.9169587e-001
1.5516970e-001;-1.7659791e-001
-9.2152250e-001;-8.6185627e-001
3.7413907e-001;5.1446231e-001
6.0588604e-002;3.9417418e-003
1.2585256e+000;6.9814699e-001
-3.0144117e-001;-3.8858425e-002
5.3871431e-001;6.8632106e-001
-3.0060426e-001;-1.5653735e-001
7.1539910e-001;1.9238968e-001
6.6627476e-002;-1.7494764e-001
2.0201429e-001;2.1678454e-001
-3.1534674e-001;-1.3771638e-001
2.1064953e-001;-1.3408537e-001
7.4570749e-002;2.3255409e-001
1.1918801e+000;8.4314793e-001
4.0643865e-001;4.3246860e-001
-1.7700592e-001;3.7569592e-001
1.7239835e-001;-8.9855924e-001
2.3833966e-001;-3.3124701e-001
-4.0091210e-001;-7.2388406e-003
2.1360403e-001;5.2659302e-002
7.4941208e-001;-5.8078996e-001
-6.8655107e-002;2.6893418e-001
7.1256501e-002;-3.5925660e-001
-3.4849511e-001;5.9227058e-002
8.7911895e-002;7.5313069e-001
-3.0793547e-001;3.8367916e-001
2.1203708e-001;3.9749751e-001
2.0282932e-001;4.4475630e-001
-4.3899627e-002;-5.0076663e-002
-3.4877102e-001;-2.6889776e-001
-4.3198345e-001;-6.6339775e-001
6.3241993e-001;-1.1692573e+000
5.0527556e-001;2.5073796e-001
8.8402625e-001;4.8936268e-001
7.4662754e-001;6.1201309e-001
-1.3246155e-001;2.3543302e-001
-5.1806604e-002;6.2490896e-001
3.0133139e-001;4.3149007e-001
1.0825471e-001;3.0958258e-001
-1.6407539e-001;-3.2890765e-001
2.5222689e-001;-3.1067741e-002
9.7357289e-001;9.5108415e-001
-3.5284968e-001;-4.6374600e-001
-4.1756174e-001;-4.3107909e-001
8.8354481e-001;6.3044722e-001
1.1359957e-001;-1.8203856e-001
2.7081059e-001;-1.1494319e-001
1.0515080e-001;6.7989220e-001
3.9424963e-001;5.4661935e-001
1.1194110e-001;4.2843761e-001
-9.8450083e-002;5.4947114e-001
-3.2501275e-001;3.7286872e-001
-1.9144952e+000;-9.5677013e-001
-2.8004617e-002;8.9296034e-003
1.1991117e+000;7.1155744e-001
8.8023912e-001;9.1633517e-001
-5.1373160e-003;-2.3896852e-001
-6.2986418e-001;-1.2527749e-001
-1.0285077e+000;-6.7322425e-001
-4.3899627e-002;-5.0076663e-002
1.7741629e-001;-1.5721479e+000
1.9114263e+000;6.3234556e-001
1.2638669e-001;4.3913627e-001
-6.7998016e-001;4.2644552e-001
6.7710375e-001;1.0753353e+000
1.4914309e-001;-4.4162206e-001
-5.6182644e-001;1.9751287e-001
-1.2147289e-001;4.6471480e-001
-8.2250793e-001;-2.4775988e-001
4.6272739e-001;3.5616191e-001
8.0819662e-001;6.5130259e-001
1.0249746e-001;1.1640847e-001
7.1596055e-002;7.2394855e-001
2.7851440e-001;6.0910986e-001
9.0243965e-001;1.4182085e+000
-1.1243912e-001;7.8581744e-001
-1.1996315e-001;-1.1893015e-001
8.8729262e-001;1.1161610e+000
-1.2672909e-001;-1.7993575e-001
-8.0103708e-001;-1.3245801e+000
-2.3391800e-001;-8.5374622e-001
2.6776953e-001;5.4266635e-002
-1.8071222e-001;6.3090879e-001
7.7769584e-002;6.6380507e-001
5.9168299e-001;6.5556279e-002
-4.3899627e-002;-5.0076663e-002
6.0998874e-001;7.2696778e-001
1.0072749e+000;1.1226509e+000
7.8307458e-001;1.7006403e+000
-5.1129731e-002;6.5584851e-001
-5.0835795e-001;-7.0857867e-001
9.4867965e-001;1.8296530e+000
-3.9880492e-002;5.0671877e-001
-4.3939414e-001;4.6961871e-001
5.3777867e-001;6.0421797e-001
-1.1054034e+000;-1.5565607e+000
-1.2765309e+000;-3.9627424e+000
2.2965881e-001;7.5895879e-001
-4.3899627e-002;7.4771194e-002
5.3868761e-001;1.6816219e+000
9.3190295e-001;1.4892577e+000
-2.0077472e-001;5.9488302e-001
5.0081492e-001;9.9228323e-001
-4.0925754e-001;-5.8382397e-001
-1.9330574e-001;-4.5576078e-001
-2.1607817e-001;-1.0639787e+000
-2.6156604e-001;-7.9544941e-001
1.9610296e-001;-1.5686810e-001
-4.2664340e-001;8.0006956e-001
1.6640719e-001;3.6577040e-001
-4.3899627e-002;1.4065389e-001
-5.1011388e-001;7.4704276e-001
-6.4142265e-001;-4.9779917e-001
-5.9151727e-001;2.9909964e-001
8.5197365e-001;7.7609153e-001
-4.5290167e-001;-5.6990892e-002
-8.1830989e-002;1.2629169e+000
-2.2621390e-001;2.8958468e-001
-3.2568346e-001;1.4793167e-001
-1.0498897e-001;-1.1793049e+000
7.8241760e-002;4.9662664e-001
-8.1672165e-001;2.3237088e-001
-1.3620259e-001;-7.5867649e-001
4.0872486e-001;-1.4415281e-001
-2.0484970e-001;-1.2157014e+000
2.6993044e-001;-4.9843435e-001
-1.2791126e-001;8.3969982e-001
8.6103983e-002;6.8785419e-001
7.5497264e-001;-1.1283468e-001
-4.3899627e-002;-5.0076663e-002
4.3991585e-001;1.8763759e+000
2.4966829e-001;4.2794765e-001
-3.4517649e-001;5.9897876e-001
6.1775795e-001;7.9782360e-001
4.5833582e-002;5.6405399e-001
8.5050602e-001;-1.9644836e-001
3.4105869e-001;1.7502191e-001
7.1451911e-001;-9.1306822e-002
-1.3203042e-001;-1.5477015e+000
-4.0222191e-001;-1.3764234e-001
-3.2397459e-001;9.1084047e-001
4.9272770e-001;3.9877866e-001
-5.7297538e-001;-6.6978104e-001
-1.1209420e-001;-5.3494906e-001
7.7349633e-002;-7.3975428e-001
-1.3471787e-001;-8.2735723e-001
-1.1211997e-001;-1.1650796e+000
4.8573567e-001;1.9281996e+000
-1.3826700e-002;-3.8586735e-001
-6.2649833e-001;-1.5922754e+000
-2.8698772e-001;-7.4538517e-001
-2.3419785e-001;-1.8477046e+000
4.1993618e-001;1.1331930e+000
9.2484250e-002;-2.6327952e-001
-9.4939403e-001;-2.7846494e+000
-1.5864482e-001;-1.7912795e-001
2.6172505e-001;1.7736147e+000
5.7988333e-001;1.3439574e+000
5.6078948e-001;2.2032532e-001
-2.4017956e-001;-7.4628470e-002
1.9742855e-001;1.6358079e+000
-4.2871395e-001;8.8140558e-001
4.7656247e-001;1.2582320e-001
-2.0206898e-001;-7.6323569e-001
-8.6858698e-001;-3.0146739e-001
5.4693103e-001;1.7341295e-001
-6.7258852e-001;-1.2864712e+000
-1.0983107e+000;-9.2090661e-001
7.5923251e-001;7.3108554e-001
2.6815581e-001;1.3192771e+000
-6.6817925e-002;-3.9983012e-001
1.9134123e-001;3.7755430e-001
8.3148598e-001;1.5535271e+000
3.0859644e-001;7.3561542e-001
-2.8374422e-001;-3.8093513e-001
-3.9724365e-001;-1.7822808e+000
1.1093096e+000;3.3618663e-001
1.9403645e-001;1.6201537e+000
8.2248357e-002;-2.1162000e-001
8.0336574e-003;-5.5989481e-001
