,BTC_close,ETH_close,BTC_log_ret,ETH_log_ret
2020-01-02 19:30:00+00:00,6983.27,127.62,0.0010071987618903834,0.0024320413666468078
2020-01-02 20:00:00+00:00,6949.02,126.97,-0.004916646006493925,-0.0051062603585007756
2020-01-02 20:30:00+00:00,6948.49,127.16,-7.627265607402698e-05,0.0014952979609018414
2020-01-02 21:00:00+00:00,6967.39,127.42,0.0027163228801907755,0.002042580645740198
2020-01-02 21:30:00+00:00,6977.73,127.72,0.001482956316609923,0.0023516511582390145
2020-01-02 22:00:00+00:00,6966.71,127.32,-0.0015805586017291133,-0.003136765432689286
2020-01-02 22:30:00+00:00,6974.8,127.39,0.0011605630821970444,0.0005496447078035796
2020-01-02 23:00:00+00:00,6962.34,127.11,-0.0017880287231957037,-0.0022003938151179117
2020-01-02 23:30:00+00:00,6965.71,127.19,0.0004839155611537919,0.0006291781568155312
2020-01-03 00:00:00+00:00,6955.63,127.3,-0.001448136711202236,0.0008644740999678009
2020-01-03 00:30:00+00:00,6937,127.07,-0.0026819991847932163,-0.0018083898469178298
2020-01-03 01:00:00+00:00,6936.99,126.92,-1.4415463756831137e-06,-0.001181149001448142
2020-01-03 01:30:00+00:00,6888.85,126.04,-0.006963800325140672,-0.006957649825920898
2020-01-03 02:00:00+00:00,6943.11,126.7,0.007845638409390164,0.00522277043801955
2020-01-03 02:30:00+00:00,6956.88,126.92,0.001981297037559621,0.001734879387901449
2020-01-03 03:00:00+00:00,6957.04,126.94,2.2998551092189263e-05,0.0001575671633291921
2020-01-03 03:30:00+00:00,6952.04,126.89,-0.0007189548432209144,-0.0003939644695008539
2020-01-03 04:00:00+00:00,7017.01,127.59,0.009302059693113228,0.005501428524828604
2020-01-03 04:30:00+00:00,7210.19,129.3,0.02715810185854811,0.013313287844160077
2020-01-03 05:00:00+00:00,7178,129.02,-0.004474510512714844,-0.0021678546737162172
2020-01-03 05:30:00+00:00,7220.47,129.21,0.005899255013513288,0.0014715566300332107
2020-01-03 06:00:00+00:00,7199.73,128.86,-0.002876522420061756,-0.002712444023632487
2020-01-03 06:30:00+00:00,7202.22,129.17,0.00034578651152261826,0.0024028225334275085
2020-01-03 07:00:00+00:00,7223.46,129.38,0.002944750659747439,0.0016244443719152955
2020-01-03 07:30:00+00:00,7203.21,128.86,-0.002807302488945385,-0.004027266905342847
2020-01-03 08:00:00+00:00,7216.74,129.5,0.0018765673903857697,0.004954337429096023
2020-01-03 08:30:00+00:00,7260.6,132.15,0.006059142658347389,0.02025675991070575
2020-01-03 09:00:00+00:00,7310.81,132.17,0.006891604686650651,0.000151331719416963
2020-01-03 09:30:00+00:00,7348.42,132.35,0.005131249393275788,0.0013609559033950233
2020-01-03 10:00:00+00:00,7331.21,132.08,-0.0023447468205689942,-0.0020421290612375994
2020-01-03 10:30:00+00:00,7312.25,132.04,-0.0025895533699195924,-0.00030289262688047583
2020-01-03 11:00:00+00:00,7327.52,132.08,0.002086099103698658,0.00030289262688035326
2020-01-03 11:30:00+00:00,7340.46,132.46,0.0017643879193891562,0.002872913444960876
2020-01-03 12:00:00+00:00,7338.26,132.5,-0.0002997536592390729,0.0003019323694435441
2020-01-03 12:30:00+00:00,7322.78,132.23,-0.0021117200079361167,-0.0020398148575454496
2020-01-03 13:00:00+00:00,7330.15,132.51,0.0010059422411062573,0.00211528370781322
2020-01-03 13:30:00+00:00,7348.87,133.54,0.0025505803723297384,0.007742944153178036
2020-01-03 14:00:00+00:00,7261.57,131.67,-0.011950501007885883,-0.014102266061470406
2020-01-03 14:30:00+00:00,7254.73,131.68,-0.0009423889704974134,7.594456050742321e-05
2020-01-03 15:00:00+00:00,7269,131.75,0.0019650605721702125,0.0005314504927119279
2020-01-03 15:30:00+00:00,7320.18,132.53,0.00701618733232326,0.005902847471115596
2020-01-03 16:00:00+00:00,7368.55,133.27,0.006586025454919188,0.005568110699048369
2020-01-03 16:30:00+00:00,7386.03,133.51,0.0023694348708060806,0.0017992358103677947
2020-01-03 17:00:00+00:00,7361.56,133.13,-0.0033185113576325925,-0.0028502869581777694
2020-01-03 17:30:00+00:00,7355.26,133.97,-0.0008561632723419508,0.006289799845068631
2020-01-03 18:00:00+00:00,7349.3,133.74,-0.0008106329365002873,-0.0017182776630619494
2020-01-03 18:30:00+00:00,7342.96,133.5,-0.0008630395042726914,-0.001796138785528299
2020-01-03 19:00:00+00:00,7332.84,133.29,-0.0013791413897772003,-0.001574272224377467
2020-01-03 19:30:00+00:00,7343.08,133.49,0.001395483439778728,0.0014993630517143991
2020-01-03 20:00:00+00:00,7323.06,133.41,-0.002730099731057816,-0.0005994754769263538
2020-01-03 20:30:00+00:00,7316.99,133.45,-0.0008292321881175237,0.0002997826598182595
2020-01-03 21:00:00+00:00,7325.69,133.66,0.001188307198375335,0.0015723862323908956
2020-01-03 21:30:00+00:00,7283,132.5,-0.005844483183222731,-0.008716616656647143
2020-01-03 22:00:00+00:00,7269.78,132.35,-0.0018168354962395138,-0.001132716753166646
2020-01-03 22:30:00+00:00,7300.56,133.04,0.004225027801333705,0.005199906211562021
2020-01-03 23:00:00+00:00,7335.94,134.42,0.004834498535787628,0.010319391657147523
2020-01-03 23:30:00+00:00,7344.96,134.35,0.001228807652799739,-0.0005208914803195411
2020-01-04 00:00:00+00:00,7316.39,133.88,-0.0038973268031715917,-0.0035044587183743676
2020-01-04 00:30:00+00:00,7302.24,133.7,-0.0019358865254968669,-0.0013453922352284046
2020-01-04 01:00:00+00:00,7303.03,133,0.00010818012960669183,-0.005249355886143678
2020-01-04 01:30:00+00:00,7309.16,133.01,0.0008390255477936743,7.518514345105001e-05
2020-01-04 02:00:00+00:00,7306.66,132.98,-0.0003420950756619654,-0.00022557239089592617
2020-01-04 02:30:00+00:00,7327.83,133.47,0.002893167410249219,0.0036779925117512934
2020-01-04 03:00:00+00:00,7320.86,133.23,-0.0009516210017404682,-0.0017997755139395415
2020-01-04 03:30:00+00:00,7333.11,133.34,0.0016719022699638454,0.0008252992177935383
2020-01-04 04:00:00+00:00,7326.84,133.48,-0.0008553917826882489,0.0010493966932590894
2020-01-04 04:30:00+00:00,7334.86,133.67,0.0010940069432459302,0.0014224221002083627
2020-01-04 05:00:00+00:00,7346.09,133.69,0.0015298740463432312,0.00014961101164965847
2020-01-04 05:30:00+00:00,7344.69,133.66,-0.00019059573477229458,-0.00022442491210707892
2020-01-04 06:00:00+00:00,7358.09,134.19,0.0018227850393158615,0.003957444029942465
2020-01-04 06:30:00+00:00,7354.96,133.95,-0.0004254726310612383,-0.0017901101222487614
2020-01-04 07:00:00+00:00,7328.62,133.59,-0.0035876847816264574,-0.0026911879888969594
2020-01-04 07:30:00+00:00,7348.11,133.91,0.00265590652094978,0.0023925245057539804
2020-01-04 08:00:00+00:00,7346.86,133.78,-0.00017012624088580823,-0.0009712728172127637
2020-01-04 08:30:00+00:00,7346.59,133.6,-3.6751069358102446e-05,-0.0013463985877167073
2020-01-04 09:00:00+00:00,7347.84,133.65,0.00017013249279014493,0.0003741814823826521
2020-01-04 09:30:00+00:00,7363.88,134.13,0.0021805752632224878,0.003585036329070798
2020-01-04 10:00:00+00:00,7362.04,134.11,-0.0002498994982419292,-0.00014912019115008855
2020-01-04 10:30:00+00:00,7318.3,133.4,-0.005959007684160437,-0.005308225241325496
2020-01-04 11:00:00+00:00,7324.5,133.45,0.0008468326236121803,0.0003747423690097413
2020-01-04 11:30:00+00:00,7336.45,133.77,0.0016301812155989912,0.00239503145696196
2020-01-04 12:00:00+00:00,7325.84,133.43,-0.0014472503070005992,-0.002544911553165711
2020-01-04 12:30:00+00:00,7312.89,132.79,-0.0017692796271493148,-0.004808062752093257
2020-01-04 13:00:00+00:00,7311.96,133.04,-0.00012718079176929895,0.0018809018824361677
2020-01-04 13:30:00+00:00,7303.88,132.9,-0.0011056498734420158,-0.0010528691654724533
2020-01-04 14:00:00+00:00,7311.8,133.07,0.001083767676249698,0.0012783398364512788
2020-01-04 14:30:00+00:00,7316.72,133.06,0.0006726586401785677,-7.515124190956847e-05
2020-01-04 15:00:00+00:00,7327.11,133.58,0.0014190279105229053,0.003900394983748461
2020-01-04 15:30:00+00:00,7318.99,133.26,-0.0011088277195923585,-0.0023984421630990314
2020-01-04 16:00:00+00:00,7308.94,133.13,-0.0013740839040506463,-0.0009760126905652102
2020-01-04 16:30:00+00:00,7307.11,133.09,-0.00025040965371118874,-0.00030050334536095525
2020-01-04 17:00:00+00:00,7326.66,133.84,0.00267190363532194,0.005619465580103739
2020-01-04 17:30:00+00:00,7351.99,134.6,0.0034512744895142853,0.0056623605320589325
2020-01-04 18:00:00+00:00,7351.31,134.61,-9.249624240600594e-05,7.429144537446009e-05
2020-01-04 18:30:00+00:00,7306.92,133.51,-0.006056684292444453,-0.008205327253998224
2020-01-04 19:00:00+00:00,7317.9,133.79,0.0015015572243659893,0.0020950250835242985
2020-01-04 19:30:00+00:00,7334.83,133.72,0.00231083320770656,-0.0005233449336299837
2020-01-04 20:00:00+00:00,7337.49,133.87,0.0003625875156950708,0.0011211182459085504
2020-01-04 20:30:00+00:00,7341.06,134.08,0.00048642407736334365,0.001567456935966617
2020-01-04 21:00:00+00:00,7350.22,134.12,0.0012469983809425388,0.00029828486425476227
2020-01-04 21:30:00+00:00,7350.68,134.12,6.258120253181488e-05,0.0
2020-01-04 22:00:00+00:00,7344.2,133.93,-0.0008819398892705459,-0.0014176461989969904
2020-01-04 22:30:00+00:00,7350.24,134.1,0.0008220796900270793,0.0012685148886020807
2020-01-04 23:00:00+00:00,7335.9,133.9,-0.0019528622983761158,-0.0014925375905059655
2020-01-04 23:30:00+00:00,7354.11,134.2,0.0024792371587889785,0.002237971840454424
2020-01-05 00:00:00+00:00,7380.73,134.67,0.0036132090963942594,0.003496116924368941
2020-01-05 00:30:00+00:00,7373.48,134.76,-0.0009827704205819146,0.0006680770764017448
2020-01-05 01:00:00+00:00,7460.6,135.67,0.01174606064676299,0.006730047958864979
2020-01-05 01:30:00+00:00,7459.18,135.65,-0.0001903513328330391,-0.00014742739227637227
2020-01-05 02:00:00+00:00,7448.93,135.5,-0.0013750906875682363,-0.0011063987851852289
2020-01-05 02:30:00+00:00,7443.79,135.46,-0.0006902701728212638,-0.00029524653299792454
2020-01-05 03:00:00+00:00,7452.46,135.63,0.0011640514866492853,0.0012541961878658708
2020-01-05 03:30:00+00:00,7475.99,136.16,0.003152372749439748,0.0039000748504405026
2020-01-05 04:00:00+00:00,7455.25,136,-0.002778069783716152,-0.0011757790890119504
2020-01-05 04:30:00+00:00,7457.14,135.91,0.00025348049643546944,-0.0006619837687961278
2020-01-05 05:00:00+00:00,7453.42,136.09,-0.0004989752332820145,0.001323529604970417
2020-01-05 05:30:00+00:00,7459.12,136.19,0.0007644573329006131,0.0007345380086397695
2020-01-05 06:00:00+00:00,7455.5,136.02,-0.00048542974223748036,-0.0012490358333733162
2020-01-05 06:30:00+00:00,7457.5,136.11,0.0002682223579414442,0.0006614485964896215
2020-01-05 07:00:00+00:00,7445.94,135.94,-0.0015513200064351175,-0.0012497704254901792
2020-01-05 07:30:00+00:00,7463.63,136.02,0.0023729736405594623,0.0005883218290005993
2020-01-05 08:00:00+00:00,7451.06,135.93,-0.0016855868913346658,-0.0006618864003361321
2020-01-05 08:30:00+00:00,7430.05,135.38,-0.002823715967430376,-0.004054408266695012
2020-01-05 09:00:00+00:00,7427.61,135.46,-0.0003284501088241145,0.0005907547062961192
2020-01-05 09:30:00+00:00,7427.74,135.32,1.7502112034066167e-05,-0.001034049874250026
2020-01-05 10:00:00+00:00,7421.38,135.3,-0.0008566164714016122,-0.0001478087357652183
2020-01-05 10:30:00+00:00,7415.12,134.88,-0.0008438648429863271,-0.0031090409231970925
2020-01-05 11:00:00+00:00,7429.4,135.15,0.0019239428967526154,0.0019997784689113696
2020-01-05 11:30:00+00:00,7422.33,135.07,-0.00095207770866435,-0.0005921101497839102
2020-01-05 12:00:00+00:00,7442.98,135.66,0.0027782822265873734,0.004358592945260642
2020-01-05 12:30:00+00:00,7457.01,135.91,0.0018832232969935424,0.0018411464493225305
2020-01-05 13:00:00+00:00,7420.81,135.31,-0.004866313940844696,-0.004424459691703078
2020-01-05 13:30:00+00:00,7431.15,135.6,0.0013924090383492687,0.002140933230742384
2020-01-05 14:00:00+00:00,7441.23,135.86,0.0013555330812519463,0.0019155682568607424
2020-01-05 14:30:00+00:00,7431.82,135.58,-0.0012653761340934526,-0.0020630717603362823
2020-01-05 15:00:00+00:00,7458.54,136.64,0.0035889029788347794,0.007787858037440076
2020-01-05 15:30:00+00:00,7468.42,137.26,0.0013237794491045758,0.004527207440228863
2020-01-05 16:00:00+00:00,7473.36,137.84,0.0006612331569588409,0.0042166547391855975
2020-01-05 16:30:00+00:00,7461.38,137.16,-0.0016043135092451062,-0.004945464624954645
2020-01-05 17:00:00+00:00,7466.6,137.67,0.0006993578786627549,0.0037113894801322714
2020-01-05 17:30:00+00:00,7464.65,137.8,-0.000261197155105817,0.0009438415047065703
2020-01-05 18:00:00+00:00,7439.37,137.23,-0.003392376586179587,-0.004145008298016529
2020-01-05 18:30:00+00:00,7438.72,137.79,-8.737680715915711e-05,0.004072436724269942
2020-01-05 19:00:00+00:00,7449,137.61,0.0013810041609877723,-0.0013071897286212662
2020-01-05 19:30:00+00:00,7444.14,137.97,-0.0006526494980252406,0.002612672942751768
2020-01-05 20:00:00+00:00,7430.82,137.6,-0.0017909296643817934,-0.0026853447206989095
2020-01-05 20:30:00+00:00,7431.6,137.85,0.00010496271814634648,0.0018152119705624919
2020-01-05 21:00:00+00:00,7409.32,136.75,-0.0030025115340542494,-0.008011696167715162
2020-01-05 21:30:00+00:00,7368.52,135.37,-0.005521795291694235,-0.01014267110439568
2020-01-05 22:00:00+00:00,7337.89,134.68,-0.0041655365640137524,-0.005110175904821109
2020-01-05 22:30:00+00:00,7355.73,135.04,0.0024282659774912956,0.0026694365547732086
2020-01-05 23:00:00+00:00,7349.19,134.84,-0.0008894982674109258,-0.0014821404817869463
2020-01-05 23:30:00+00:00,7358.75,135.37,0.0012999782901374159,0.003922879831834837
2020-01-06 00:00:00+00:00,7358.99,135.13,3.261370292183369e-05,-0.0017744921477001905
2020-01-06 00:30:00+00:00,7378.75,135.65,0.0026815525095061185,0.0038407610549460957
2020-01-06 01:00:00+00:00,7378.28,135.81,-6.369845424983948e-05,0.0011788110110361905
2020-01-06 01:30:00+00:00,7423.5,137.22,0.006110094959401132,0.010328627146767735
2020-01-06 02:00:00+00:00,7512.88,138.67,0.011968236866896761,0.010511532503027903
2020-01-06 02:30:00+00:00,7551.44,139.15,0.005119392606580833,0.0034554782061269524
2020-01-06 03:00:00+00:00,7520.96,138.55,-0.004044484162964454,-0.00432121666291236
2020-01-06 03:30:00+00:00,7540.9,139.49,0.002647748903420354,0.006761642795156315
2020-01-06 04:00:00+00:00,7518.8,139.15,-0.0029349875315435666,-0.002440426132244077
2020-01-06 04:30:00+00:00,7529.52,139.42,0.0014247439997784976,0.0019384720863526636
2020-01-06 05:00:00+00:00,7513.26,138.85,-0.0021618352901040354,-0.004096746305444087
2020-01-06 05:30:00+00:00,7532.85,139.16,0.002603996789821954,0.002230136530932664
2020-01-06 06:00:00+00:00,7518.01,138.97,-0.001971980977703108,-0.0013662677852507256
2020-01-06 06:30:00+00:00,7520,138.9,0.00026466267965188754,-0.00050383273819246
2020-01-06 07:00:00+00:00,7520.1,138.99,1.3297783924469253e-05,0.0006477383363685627
2020-01-06 07:30:00+00:00,7507.91,138.87,-0.0016223043068966,-0.0008637443853779162
2020-01-06 08:00:00+00:00,7525,139.33,0.002273679196163167,0.0033069764142115493
2020-01-06 08:30:00+00:00,7547.55,140.65,0.00299219665214311,0.009429314810365335
2020-01-06 09:00:00+00:00,7530.1,140.25,-0.0023146853509780968,-0.002847990533060191
2020-01-06 09:30:00+00:00,7550.78,140.83,0.002742547246866464,0.004126944807153251
2020-01-06 10:00:00+00:00,7543.02,141.1,-0.0010282368500577465,0.0019153696488092553
2020-01-06 10:30:00+00:00,7561.22,141.97,0.0024099205002528486,0.0061469088167142244
2020-01-06 11:00:00+00:00,7551.18,141.68,-0.0013287103937310986,-0.0020447742009043995
2020-01-06 11:30:00+00:00,7544.72,141.54,-0.000855861577557988,-0.0009886308269395432
2020-01-06 12:00:00+00:00,7540.71,141.65,-0.0005316388189728435,0.000776863628886941
2020-01-06 12:30:00+00:00,7557.42,142.3,0.0022135200614634017,0.0045782788192812425
2020-01-06 13:00:00+00:00,7556.41,142.48,-0.00013365242317843687,0.0012641338855993434
2020-01-06 13:30:00+00:00,7528.64,140.24,-0.003681795071271833,-0.015846398368426967
2020-01-06 14:00:00+00:00,7537.66,140.83,0.0011973744154395746,0.004198248596979796
2020-01-06 14:30:00+00:00,7547.93,141.11,0.001361564458081432,0.001986238859710487
2020-01-06 15:00:00+00:00,7530.15,140.59,-0.002358391551317662,-0.0036918749778533312
2020-01-06 15:30:00+00:00,7519.99,140.2,-0.001350153758490166,-0.0027778784913264094
2020-01-06 16:00:00+00:00,7534.42,140.79,0.001917046821399087,0.004199443873946198
2020-01-06 16:30:00+00:00,7529.24,140.68,-0.0006877478918373682,-0.0007816108686541462
2020-01-06 17:00:00+00:00,7554.98,141.23,0.0034128413645323147,0.003901959475190557
2020-01-06 17:30:00+00:00,7558.48,141.81,0.000463163307749235,0.004098366392282406
2020-01-06 18:00:00+00:00,7541.8,141.37,-0.0022092314558640343,-0.003107566594313492
2020-01-06 18:30:00+00:00,7533,141.09,-0.0011675114760520127,-0.0019825822538749043
2020-01-06 19:00:00+00:00,7536.87,141.15,0.000513607627016375,0.00042517007443207357
2020-01-06 19:30:00+00:00,7539.9,141.35,0.0004019428618721007,0.00141592944010087
2020-01-06 20:00:00+00:00,7549.32,141.96,0.0012485736471157063,0.004306243638696516
2020-01-06 20:30:00+00:00,7551.25,142.17,0.00025561949125227655,0.0014781968693107436
2020-01-06 21:00:00+00:00,7580.95,142.33,0.00392540914564457,0.0011247804349275822
2020-01-06 21:30:00+00:00,7578.42,141.67,-0.0003337869612641914,-0.004647895691274592
2020-01-06 22:00:00+00:00,7660.17,142.39,0.010729442062528153,0.0050693624016436775
2020-01-06 22:30:00+00:00,7712.63,143.05,0.006825068125373867,0.004624447703216239
2020-01-06 23:00:00+00:00,7739.34,143.49,0.0034571678049046344,0.0030711268641958945
2020-01-06 23:30:00+00:00,7758,144.15,0.002408156369774724,0.004589077724095855
2020-01-07 00:00:00+00:00,7898.6,144.69,0.017960959560859753,0.00373909866457904
2020-01-07 00:30:00+00:00,7888.42,143.77,-0.0012896672596833837,-0.006378722314488997
2020-01-07 01:00:00+00:00,7904.23,144.09,0.0020021978935248555,0.002223303910341619
2020-01-07 01:30:00+00:00,7905.67,143.83,0.00018216434056928982,-0.0018060577290447957
2020-01-07 02:00:00+00:00,7932,144.73,0.003324987104503439,0.006237891033715239
2020-01-07 02:30:00+00:00,7896.2,143.98,-0.004523579566501511,-0.0051955366083563295
2020-01-07 03:00:00+00:00,7897.31,143.68,0.00014056406737056836,-0.002085796487267283
2020-01-07 03:30:00+00:00,7894.9,143.5,-0.0003052137754891907,-0.0012535693542137616
2020-01-07 04:00:00+00:00,7873.35,142.75,-0.002733342433936192,-0.005240186663556159
2020-01-07 04:30:00+00:00,7840.83,142.49,-0.004138942843289955,-0.0018230267284220986
2020-01-07 05:00:00+00:00,7871,142.89,0.003840423054609917,0.002803281673181074
2020-01-07 05:30:00+00:00,7869.33,142.97,-0.0002121937730996061,0.000559714560194179
2020-01-07 06:00:00+00:00,7863.6,142.88,-0.0007284085358989998,-0.0006297009128838717
2020-01-07 06:30:00+00:00,7872.91,142.85,0.001183235811015575,-0.0002099884514068815
