Date;BTC-USD;ETH-USD;BNB-USD;ADA-USD;XRP-USD;USDT-USD;SOL1-USD;DOGE-USD;USDC-USD;AVAX-USD;LUNA1-USD;LINK-USD;MATIC-USD;ALGO-USD
2020-03-05;9078.7626953125;229.2681884765625;20.802030563354492;0.05105699971318245;0.23958200216293335;1.0025219917297363;;0.0025059999898076057;1.004377007484436;;0.23898300528526306;4.721253871917725;0.02642899937927723;0.380158007144928
2020-03-06;9122.5458984375;243.52529907226562;21.288389205932617;0.051447998732328415;0.24408799409866333;0.9984300136566162;;0.002495999913662672;0.9974340200424194;;0.2374279946088791;4.678497791290283;0.02484400011599064;0.37404099106788635
2020-03-07;8909.9541015625;237.85308837890625;20.179567337036133;0.048944998532533646;0.2370709925889969;1.000182032585144;;0.0024049999192357063;1.0004119873046875;;0.2355629950761795;4.344593048095703;0.026827000081539154;0.3392390012741089
2020-03-08;8108.1162109375;200.68905639648438;16.97406578063965;0.04329099878668785;0.20690399408340454;1.0097750425338745;;0.0021869998890906572;1.0074039697647095;;0.21040000021457672;4.0896711349487305;0.02149300090968609;0.29334598779678345
2020-03-09;7923.64453125;201.986328125;16.570743560791016;0.041482001543045044;0.20918099582195282;0.9990479946136475;;0.0022140000946819782;1.0011110305786133;;0.2088319957256317;4.063914775848389;0.02044299989938736;0.27422600984573364
2020-03-10;7909.7294921875;200.76724243164062;16.875654220581055;0.04149499908089638;0.2122350037097931;1.0017210245132446;;0.0022070000413805246;1.001518964767456;;0.2066899985074997;4.08493185043335;0.020617999136447906;0.28347599506378174
2020-03-11;7911.43017578125;194.8685302734375;16.52483367919922;0.03964899852871895;0.2080959975719452;0.9988059997558594;;0.0021840000990778208;0.9973170161247253;;0.20034800469875336;3.817517042160034;0.018957000225782394;0.27017998695373535
2020-03-12;4970.7880859375;112.34712219238281;9.600166320800781;0.02396100014448166;0.13963499665260315;1.0535850524902344;;0.0015369999455288053;1.0405529737472534;;0.1565289944410324;2.064779043197632;0.00928299967199564;0.14101800322532654
2020-03-13;5563.70703125;133.20181274414062;10.833057403564453;0.028436999768018723;0.15935200452804565;0.999629020690918;;0.0017379999626427889;1.0025219917297363;;0.16175299882888794;2.4211349487304688;0.010745000094175339;0.1513189971446991
2020-03-14;5200.3662109375;123.30602264404297;10.140448570251465;0.026009000837802887;0.14729200303554535;1.0016210079193115;;0.0016659999964758754;1.0004969835281372;;0.1489039957523346;2.1435179710388184;0.009871999733150005;0.1476850062608719
2020-03-15;5392.31494140625;125.21430206298828;10.436017990112305;0.02711999975144863;0.15390199422836304;1.0019869804382324;;0.0016850000247359276;1.0031440258026123;;0.14411599934101105;2.109210968017578;0.00992599967867136;0.1483059972524643
2020-03-16;5014.47998046875;110.60587310791016;9.3860502243042;0.02412099950015545;0.14106300473213196;0.997003972530365;;0.0015869999770075083;0.9986029863357544;;0.13755199313163757;1.779876947402954;0.0080960001796484;0.12647099792957306
2020-03-17;5225.62939453125;113.9427490234375;10.07717514038086;0.02524299919605255;0.1445239931344986;0.9761450290679932;;0.0015869999770075083;0.9702379703521729;;0.13533000648021698;1.842805027961731;0.009088999591767788;0.13690100610256195
2020-03-18;5238.4384765625;114.84226989746094;10.119136810302734;0.025335999205708504;0.14309999346733093;0.9742479920387268;;0.0015660000499337912;0.9701240062713623;;0.1253349930047989;1.8876999616622925;0.00886400043964386;0.13610300421714783
2020-03-19;6191.19287109375;136.59385681152344;12.279640197753906;0.03045099973678589;0.16503700613975525;1.0031930208206177;;0.0017729999963194132;1.0021040439605713;;0.14921200275421143;2.2466659545898438;0.011257999576628208;0.15900999307632446
2020-03-20;6198.7783203125;132.73716735839844;11.875866889953613;0.029368000105023384;0.15686799585819244;0.9975559711456299;;0.0017729999963194132;0.9965850114822388;;0.14125199615955353;2.2479000091552734;0.010831999592483044;0.15701599419116974
2020-03-21;6185.06640625;132.81871032714844;12.057991027832031;0.029413999989628792;0.15817900002002716;1.0009499788284302;;0.0017849999712780118;1.0009139776229858;;0.13960400223731995;2.2716150283813477;0.011187000200152397;0.15325100719928741
